,group_id,id,geo_name,region_id,geo,year,private_area_size,building_type,trd_unit_price,rent_y_unit_price,rent_m_unit_price
69,04000KR11,05000KR11305,강북구,11090,05000KR11305,2016,A,OFFICETEL,1351.24192353,1120.16777,7.38687647
70,04000KR11,05000KR11305,강북구,11090,05000KR11305,2017,A,OFFICETEL,1419.95555294,1171.05554545,7.64500714
71,04000KR11,05000KR11305,강북구,11090,05000KR11305,2018,A,OFFICETEL,1470.90688,1116.01818182,7.88610667
72,04000KR11,05000KR11320,도봉구,11100,05000KR11320,2011,A,OFFICETEL,989.93836667,710.51823,6.28
73,04000KR11,05000KR11320,도봉구,11100,05000KR11320,2012,A,OFFICETEL,1043.83754706,729.05160435,6.51157368
74,04000KR11,05000KR11320,도봉구,11100,05000KR11320,2013,A,OFFICETEL,1014.61313529,804.947304,6.48674545
75,04000KR11,05000KR11320,도봉구,11100,05000KR11320,2014,A,OFFICETEL,998.20476875,819.33522963,6.32354167
76,04000KR11,05000KR11320,도봉구,11100,05000KR11320,2015,A,OFFICETEL,1075.42017778,884.77918276,6.86836667
77,04000KR11,05000KR11320,도봉구,11100,05000KR11320,2016,A,OFFICETEL,1090.3696,1017.78507692,6.86824783
78,04000KR11,05000KR11320,도봉구,11100,05000KR11320,2017,A,OFFICETEL,1299.28380645,1099.5101973,6.96146
79,04000KR11,05000KR11320,도봉구,11100,05000KR11320,2018,A,OFFICETEL,1402.29377586,1151.88968837,7.75272857
80,04000KR11,05000KR11350,노원구,11110,05000KR11350,2011,A,OFFICETEL,1216.94572,778.72598824,7.07286471
81,04000KR11,05000KR11350,노원구,11110,05000KR11350,2012,A,OFFICETEL,1256.75458421,846.72392353,7.179445
82,04000KR11,05000KR11350,노원구,11110,05000KR11350,2013,A,OFFICETEL,1273.249705,908.89898333,6.97955652
83,04000KR11,05000KR11350,노원구,11110,05000KR11350,2014,A,OFFICETEL,1315.07826364,937.553725,7.37739167
84,04000KR11,05000KR11350,노원구,11110,05000KR11350,2015,A,OFFICETEL,1322.39405909,949.77850435,7.09695
85,04000KR11,05000KR11350,노원구,11110,05000KR11350,2016,A,OFFICETEL,1310.54938696,1053.09902857,7.459936
86,04000KR11,05000KR11350,노원구,11110,05000KR11350,2017,A,OFFICETEL,1397.33316818,1104.89996818,7.555572
87,04000KR11,05000KR11350,노원구,11110,05000KR11350,2018,A,OFFICETEL,1463.8106875,1126.6609619,7.65058696
88,04000KR11,05000KR11380,은평구,11120,05000KR11380,2011,A,OFFICETEL,1146.14027429,778.17883519,7.18650769
89,04000KR11,05000KR11380,은평구,11120,05000KR11380,2012,A,OFFICETEL,1159.15092188,819.18416667,7.1963
90,04000KR11,05000KR11380,은평구,11120,05000KR11380,2013,A,OFFICETEL,1161.22052069,861.05127429,7.25976203
91,04000KR11,05000KR11380,은평구,11120,05000KR11380,2014,A,OFFICETEL,1218.17277368,898.78659315,7.45502297
92,04000KR11,05000KR11380,은평구,11120,05000KR11380,2015,A,OFFICETEL,1319.11562653,1061.85362471,7.54157312
93,04000KR11,05000KR11380,은평구,11120,05000KR11380,2016,A,OFFICETEL,1331.09061765,1127.69772472,7.85545604
94,04000KR11,05000KR11380,은평구,11120,05000KR11380,2017,A,OFFICETEL,1458.13272121,1227.08754211,7.77199794
95,04000KR11,05000KR11380,은평구,11120,05000KR11380,2018,A,OFFICETEL,1572.59480833,1302.7190216,8.24218526
96,04000KR11,05000KR11410,서대문구,11130,05000KR11410,2011,A,OFFICETEL,1614.30862692,1054.61992759,9.44205758
97,04000KR11,05000KR11410,서대문구,11130,05000KR11410,2012,A,OFFICETEL,1648.92044286,1147.14220357,10.22049688
98,04000KR11,05000KR11410,서대문구,11130,05000KR11410,2013,A,OFFICETEL,1636.59815862,1151.84367,10.22376286
99,04000KR11,05000KR11410,서대문구,11130,05000KR11410,2014,A,OFFICETEL,1637.46979667,1303.41408125,10.7320697
100,04000KR11,05000KR11410,서대문구,11130,05000KR11410,2015,A,OFFICETEL,1700.45310571,1508.78960811,10.88431892
101,04000KR11,05000KR11410,서대문구,11130,05000KR11410,2016,A,OFFICETEL,1956.98252903,1558.98395938,10.94886364
102,04000KR11,05000KR11410,서대문구,11130,05000KR11410,2017,A,OFFICETEL,1991.55650286,1647.74529143,11.73257083
103,04000KR11,05000KR11410,서대문구,11130,05000KR11410,2018,A,OFFICETEL,2260.60393333,1948.29539024,12.87449111
104,04000KR11,05000KR11440,마포구,11140,05000KR11440,2011,A,OFFICETEL,1664.63916812,1139.6499386,9.01734697
105,04000KR11,05000KR11440,마포구,11140,05000KR11440,2012,A,OFFICETEL,1685.18377385,1169.79286667,9.65818261
106,04000KR11,05000KR11440,마포구,11140,05000KR11440,2013,A,OFFICETEL,1711.16812754,1306.72086143,9.68850132
107,04000KR11,05000KR11440,마포구,11140,05000KR11440,2014,A,OFFICETEL,1737.69926338,1393.36852105,9.93814416
108,04000KR11,05000KR11440,마포구,11140,05000KR11440,2015,A,OFFICETEL,1844.93892289,1533.15661351,10.28460119
109,04000KR11,05000KR11440,마포구,11140,05000KR11440,2016,A,OFFICETEL,2011.79297727,1700.21043151,11.34245
110,04000KR11,05000KR11440,마포구,11140,05000KR11440,2017,A,OFFICETEL,2176.28511848,1827.30813537,10.83639808
111,04000KR11,05000KR11440,마포구,11140,05000KR11440,2018,A,OFFICETEL,2313.89703,2008.76267791,11.53778725
112,04000KR11,05000KR11470,양천구,11150,05000KR11470,2011,A,OFFICETEL,1371.66321282,964.14235135,8.16897879
113,04000KR11,05000KR11470,양천구,11150,05000KR11470,2012,A,OFFICETEL,1409.99106286,1023.20423056,8.23103684
